,dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value,storedBy,created,lastUpdated,followup
12476,108-RT02. Obstetrics,202101,Alebtong HC IV,"Wholeblood, 5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12477,108-CV03a. Stroke/Cardiovascular Accident(CVA) (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12478,108-ME07b. All others (Deaths),202101,Alanyi HC III,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12479,108-ME07b. All others (Deaths),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12480,108-ME07b. All others (Deaths),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12481,108-NC03a. Sickle cell disease (Cases),202101,Alanyi HC III,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12482,108-NC03a. Sickle cell disease (Cases),202101,Alebtong HC IV,"0-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12483,108-NC03a. Sickle cell disease (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12484,108-NC03a. Sickle cell disease (Cases),202101,Alebtong HC IV,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12485,108-MC04a. High blood pressure in pregnancy (Cases),202101,Akworo HC III,10-14Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12486,108-MC04a. High blood pressure in pregnancy (Cases),202101,Akworo HC III,15-19Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12487,108-MC04a. High blood pressure in pregnancy (Cases),202101,Akworo HC III,25-49Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12488,108-MC04a. High blood pressure in pregnancy (Cases),202101,Akworo HC III,20-24Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12489,108-RT09. Other surgeries,202101,Alebtong HC IV,"Wholeblood, 5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12490,108-GD03a. Peptic Ulcer Disease (Cases),202101,Alanyi HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12491,108-GD03a. Peptic Ulcer Disease (Cases),202101,Alanyi HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12492,108-GD03a. Peptic Ulcer Disease (Cases),202101,Alebtong HC IV,"0-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12493,108-GD03a. Peptic Ulcer Disease (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12494,108-GD03a. Peptic Ulcer Disease (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12495,108-TX02a. Drug overdose (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12496,108-SP01. Caesarean sections,202101,Alanyi HC III,default,Lf2Axb9E6B4,11,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12497,108-SP01. Caesarean sections,202101,Alebtong HC IV,default,Lf2Axb9E6B4,5,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12498,108-SP04. Laparotomy,202101,Alebtong HC IV,default,Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12499,108-RM09a. Others (please specify) (Cases),202101,Akworo HC III,"0-4Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12500,108-RM09a. Others (please specify) (Cases),202101,Akworo HC III,"0-4Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12501,108-CD01a. Diarrhea - Acute (Cases),202101,Alerek HC III,"0-4Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12502,108-CD01a. Diarrhea - Acute (Cases),202101,Alerek HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12503,108-CD01a. Diarrhea - Acute (Cases),202101,Alerek HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12504,108-CD01a. Diarrhea - Acute (Cases),202101,Alerek HC III,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12505,108-CD01a. Diarrhea - Acute (Cases),202101,Alanyi HC III,"0-4Yrs, Female",Lf2Axb9E6B4,5,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12506,108-CD01a. Diarrhea - Acute (Cases),202101,Alanyi HC III,"5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12507,108-CD01a. Diarrhea - Acute (Cases),202101,Alanyi HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12508,108-CD01a. Diarrhea - Acute (Cases),202101,Alanyi HC III,"0-4Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12509,108-CD01a. Diarrhea - Acute (Cases),202101,Alebtong HC IV,"0-4Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12510,108-CD01a. Diarrhea - Acute (Cases),202101,Akokoro HC III,"5+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12511,108-GC07a. Other Gynaecological conditions (Cases),202101,Alanyi HC III,15-19Yrs,Lf2Axb9E6B4,9,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12512,108-GC07a. Other Gynaecological conditions (Cases),202101,Alanyi HC III,25-49Yrs,Lf2Axb9E6B4,11,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12513,108-GC07a. Other Gynaecological conditions (Cases),202101,Alanyi HC III,20-24Yrs,Lf2Axb9E6B4,8,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12514,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Alanyi HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12515,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,5,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12516,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12517,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Alebtong HC IV,"0-4Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12518,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Akokoro HC III,"5+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12519,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Akokoro HC III,"5+Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12520,108-IN03a. Injuries - (Trauma due to other causes) (Cases),202101,Akokoro HC III,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12521,108-GD01a. Abdominal Pain (Cases),202101,Alanyi HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12522,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Akuna Laber HC III,"0-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T17:48:12.000+0000,2021-11-24T17:48:12.000+0000,False
12523,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Akuna Laber HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T17:48:12.000+0000,2021-11-24T17:48:12.000+0000,False
12524,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alerek HC III,"0-4Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12525,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alerek HC III,"5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12526,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alerek HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12527,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alerek HC III,"0-4Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12528,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Akura HC II,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12529,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alebtong HC IV,"0-4Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12530,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12531,108-CD07a. No Pneumonia - Cough and cold (Cases),202101,Alebtong HC IV,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12532,108-EP01a.2. Malaria Total (Deaths),202101,Alerek HC III,"0-4Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12533,108-EP01a.2. Malaria Total (Deaths),202101,Alerek HC III,"5+Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12534,108-EP01a.2. Malaria Total (Deaths),202101,Alerek HC III,"5+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12535,108-EP01a.2. Malaria Total (Deaths),202101,Alerek HC III,"0-4Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12536,108-EP01a.2. Malaria Total (Deaths),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12537,108-EP01a.2. Malaria Total (Deaths),202101,Alenga HC III,"0-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12538,108-OD01a. Dental Caries (Cases),202101,Alanyi HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12539,108-LD01a. Hernias (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12540,108-LD01a. Hernias (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12541,108-CD12b. Urinary Tract Infections (UTI) (Deaths),202101,Alerek HC III,"0-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12542,108-CD12b. Urinary Tract Infections (UTI) (Deaths),202101,Alerek HC III,"5+Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12543,108-CD12b. Urinary Tract Infections (UTI) (Deaths),202101,Alerek HC III,"5+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12544,108-RT01. Severe malaria,202101,Alebtong HC IV,"Wholeblood, 0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12545,108-RT01. Severe malaria,202101,Alebtong HC IV,"Wholeblood, 5+Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12546,108-RT01. Severe malaria,202101,Alebtong HC IV,"PackedCells, 0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12547,108-IN04a.1. Animal bites - Domestic (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12548,108-RF03. No. of inpatients who have self-referred,202101,Alerek HC III,default,Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12549,108-RF03. No. of inpatients who have self-referred,202101,Akworo HC III,default,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12550,108-LD03a. Diseases of the skin (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12551,108-EN03a. Other ENT conditions (Cases),202101,Alanyi HC III,"0-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12552,108-EN03a. Other ENT conditions (Cases),202101,Alanyi HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12553,108-TX01a. Organophosphate poisoning (Cases),202101,Alanyi HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12554,108-TX01a. Organophosphate poisoning (Cases),202101,Alanyi HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12555,108-MC05a. Obstructed labour (Cases),202101,Alanyi HC III,15-19Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12556,108-MC05a. Obstructed labour (Cases),202101,Alanyi HC III,25-49Yrs,Lf2Axb9E6B4,4,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12557,108-MC05a. Obstructed labour (Cases),202101,Alanyi HC III,20-24Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12558,108-MC05a. Obstructed labour (Cases),202101,Alebtong HC IV,15-19Yrs,Lf2Axb9E6B4,3,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12559,108-MC05a. Obstructed labour (Cases),202101,Alebtong HC IV,25-49Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12560,108-MC05a. Obstructed labour (Cases),202101,Alebtong HC IV,20-24Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12561,108-MC05a. Obstructed labour (Cases),202101,Akokoro HC III,15-19Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12562,108-MC05a. Obstructed labour (Cases),202101,Akokoro HC III,20-24Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12563,108-MC05a. Obstructed labour (Cases),202101,Akworo HC III,10-14Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12564,108-MC05a. Obstructed labour (Cases),202101,Akworo HC III,15-19Yrs,Lf2Axb9E6B4,2,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12565,108-MC05a. Obstructed labour (Cases),202101,Akworo HC III,25-49Yrs,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12566,108-MC05a. Obstructed labour (Cases),202101,Akworo HC III,20-24Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12567,108-MC05a. Obstructed labour (Cases),202101,Alangi HC III,15-19Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T17:59:14.000+0000,2021-11-24T17:59:14.000+0000,False
12568,108-MC05a. Obstructed labour (Cases),202101,Alangi HC III,25-49Yrs,Lf2Axb9E6B4,1,carapai,2021-11-24T17:59:14.000+0000,2021-11-24T17:59:14.000+0000,False
12569,108-RF04. No. of inpatients who have run-away,202101,Alerek HC III,default,Lf2Axb9E6B4,0,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12570,108-RF04. No. of inpatients who have run-away,202101,Akworo HC III,default,Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12571,108-IN01b.1. Motor Cycle (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12572,108-IN01b.1. Motor Cycle (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12573,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akuna Laber HC III,"0-4Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T17:48:12.000+0000,2021-11-24T17:48:12.000+0000,False
12574,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akuna Laber HC III,"5+Yrs, Female",Lf2Axb9E6B4,7,carapai,2021-11-24T17:48:12.000+0000,2021-11-24T17:48:12.000+0000,False
12575,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akuna Laber HC III,"5+Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T17:48:12.000+0000,2021-11-24T17:48:12.000+0000,False
12576,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akuna Laber HC III,"0-4Yrs, Male",Lf2Axb9E6B4,9,carapai,2021-11-24T17:48:12.000+0000,2021-11-24T17:48:12.000+0000,False
12577,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alerek HC III,"0-4Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12578,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alerek HC III,"5+Yrs, Female",Lf2Axb9E6B4,7,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12579,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alerek HC III,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12580,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alerek HC III,"0-4Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T13:14:33.000+0000,2021-11-24T13:14:33.000+0000,False
12581,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alanyi HC III,"0-4Yrs, Female",Lf2Axb9E6B4,25,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12582,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alanyi HC III,"5+Yrs, Female",Lf2Axb9E6B4,28,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12583,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alanyi HC III,"5+Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12584,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alanyi HC III,"0-4Yrs, Male",Lf2Axb9E6B4,34,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12585,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akura HC II,"5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12586,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akura HC II,"5+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12587,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alebtong HC IV,"0-4Yrs, Female",Lf2Axb9E6B4,32,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12588,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,17,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12589,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,10,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12590,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alebtong HC IV,"0-4Yrs, Male",Lf2Axb9E6B4,28,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12591,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akokoro HC III,"0-4Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12592,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akokoro HC III,"5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12593,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akokoro HC III,"5+Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12594,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akokoro HC III,"0-4Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12595,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alenga HC III,"0-4Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12596,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alenga HC III,"5+Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12597,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Alenga HC III,"0-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12598,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akworo HC III,"0-4Yrs, Female",Lf2Axb9E6B4,14,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12599,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akworo HC III,"5+Yrs, Female",Lf2Axb9E6B4,5,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12600,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akworo HC III,"5+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12601,108-EP01b.1. Malaria Confirmed (Microscopic &RDT) (Cases),202101,Akworo HC III,"0-4Yrs, Male",Lf2Axb9E6B4,10,carapai,2021-11-24T17:55:10.000+0000,2021-11-24T17:55:10.000+0000,False
12602,108-CV02a. Hypertension (old cases) (Cases),202101,Alebtong HC IV,"5+Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12603,108-CV02a. Hypertension (old cases) (Cases),202101,Alebtong HC IV,"5+Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T13:41:54.000+0000,2021-11-24T13:41:54.000+0000,False
12604,108-CV02a. Hypertension (old cases) (Cases),202101,Akokoro HC III,"5+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
12605,108-TB01. No. screened for TB in IPD,202101,Akokoro HC III,"Female, 15-19Yrs",Lf2Axb9E6B4,2,carapai,2021-11-24T14:49:27.000+0000,2021-11-24T14:49:27.000+0000,False
